Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
IRM,Iron Mountain Inc.,Real Estate,"43,75","0,05645714286",0,"0,02375350792","2,426779854","12667,79054","19,9185047","1,108118655","0,8386118882","53,14","29,86"
IRMD,Iradimed Corp,Healthcare,"48,99",0,,,0,"604,622333",0,N/A,"1,096887195","53,63","21,22"
IROQ,IF Bancorp Inc,Financial Services,"24,42","0,007166257044",,,"0,174999997","79,557332",0,N/A,,"28,36","19,91"
IRT,Independence Realty Trust Inc,Real Estate,"23,8","0,02016806723","-0,825","-0,1893869169","0,3755851859","2501,664243",0,N/A,"0,727420145","25,98","13,36"
IRTC,iRhythm Technologies Inc,Healthcare,"129,01",0,,,0,"3796,234972",N/A,0,"1,113079813","174,68","41,66"
IRWD,Ironwood Pharmaceuticals Inc,Healthcare,"10,9",0,,,0,"1783,790308","3,363877642",0,"0,7387485539","14,27","8,78"
ISBC,Investors Bancorp Inc,Financial Services,"17,38","0,03293016502","0,1428571429","0,148698355","0,572326268","4305,829564","14,63766293","0,4578610144","0,9151782617","17,57","12,01"
ISDR,Issuer Direct Corp,Technology,"26,8",0,,,0,"101,599818",0,N/A,"0,4595534636","33,06",19
ISEE,IVERIC bio Inc,Healthcare,"15,33",0,,,0,"1757,450807",0,N/A,"1,351949939","19,32","5,49"
ISIG,"Insignia Systems, Inc.",Communication Services,"11,7",0,,,0,"20,686934",0,N/A,"1,717188686","35,5","4,8"
ISNS,"Image Sensing Systems, Inc.",Technology,"6,44","0,01863353996",,,"0,1199999973","34,48193",0,N/A,,"11,41","3,35"
ISR,"Isoray, Inc.",Healthcare,"0,38",0,,,0,"53,975301",0,N/A,"1,328579001","1,78","0,32"
ISRG,Intuitive Surgical Inc,Healthcare,"289,31",0,,,0,"103352,1963","30,31567413",0,"1,471149633","369,69","227,47"
ISSC,Innovative Solutions And Support Inc,Industrials,"7,33",0,,,0,"126,602059","21,24974667",0,"0,6146430088","7,94","5,34"
ISTR,Investar Holding Corp,Financial Services,"20,02","0,0153947669","-0,5555555556","0,2945936165","0,3082032334","207,07675",0,N/A,,"23,42","16,77"
IT,"Gartner, Inc.",Technology,"296,99",0,,,0,"24424,16358","34,7028786",0,"1,206675873",369,"175,18"
ITCI,Intra-Cellular Therapies Inc,Healthcare,56,0,,,0,"4561,942168",0,N/A,"0,6814766785","56,59","28,4"
ITGR,Integer Holdings Corp,Healthcare,"84,24",0,,,0,"2781,509356","31,44867327",0,"1,084001724","101,61","74,8"
ITI,Iteris Inc.,Technology,"3,45",0,,,0,"146,044613",0,N/A,"1,327920304","7,77","3,05"
ITIC,Investors Title Co.,Financial Services,"202,02","0,008979255058","0,04545454545","0,0283467221","1,813989107","382,650526",0,N/A,,"247,51","150,31"
ITRI,Itron Inc.,Technology,"57,46",0,,,0,"2601,343542",N/A,0,"1,159339286","122,31","55,22"
ITT,ITT Inc,Industrials,"88,41","0,009919235123","0,3017751479","0,114403692","0,8769595772","7567,896","37,99144578","0,3829517805","1,148928419","105,31","75,7"
ITW,"Illinois Tool Works, Inc.",Industrials,"219,74","0,02220806408","0,0701754386","0,1341990908","4,684051909","68762,56558","12,76216882","0,275047088","0,6356903668","249,81","192,32"
IVAC,"Intevac, Inc.",Industrials,"5,06",0,,,0,"124,429974",N/A,0,"1,270079262","8,46","3,93"
IVC,Invacare Corp.,Healthcare,"2,22",0,,,0,"77,743694",N/A,0,"1,616846729","10,11",2
IVR,Invesco Mortgage Capital Inc,Real Estate,"2,53","0,1363936487","0,125","-0,257944303","0,3450759313","788,704123","15,11767309","1,605751192","0,9213172715","4,24","2,37"
IVZ,Invesco Ltd,Financial Services,"23,33","0,029147021","0,09677419355","-0,1013094299","0,6728844051","10759,94804","9,139512479","0,2670176211","1,592430229","29,1","20,1"
IZEA,IZEA Worldwide Inc,Communication Services,"1,29",0,,,0,"79,98",0,N/A,"1,983217695","5,58","0,91"
JACK,"Jack In The Box, Inc.",Consumer Cyclical,"91,56","0,01922236785",,,"1,708331009","1923,983333","5,803696218","0,1158190515","0,8578914359","122,89","76,73"
JAGX,Jaguar Health Inc,Healthcare,"0,655",0,,,0,"31,945269",N/A,0,"2,126266696","10,02","0,6126"
JAKK,Jakks Pacific Inc.,Consumer Cyclical,"13,18",0,,,0,"125,256591",N/A,0,"1,679591249","15,54","5,83"
JAX,J. Alexanders Holdings Inc,Consumer Cyclical,14,0,,,0,"211,118502","27,05260149",0,"0,6555889715",14,"5,12"
JAZZ,Jazz Pharmaceuticals plc,Healthcare,"144,47",0,,,0,"8880,519613",N/A,0,"0,8261652501",189,"117,64"
JBGS,JBG SMITH Properties,Real Estate,"27,88","0,03191545146",,,"0,8898027867","3616,741057",N/A,N/A,"0,6697278881","34,2","25,92"
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,"193,01","0,006718341316","0,4285714286","0,1170340998","1,296707057","20268,73149","30,13471744","0,205826517","0,8580069437","208,44","139,88"
JBL,Jabil Inc,Technology,"61,51","0,005202406113",0,0,"0,3193790661","8825,724029","11,98238839","0,06544652993","1,517210665","72,01","41,2"
JBLU,Jetblue Airways Corp,Industrials,"16,03",0,,,0,"5098,029236",N/A,0,"1,031695685","21,96","12,86"
JBSS,"Sanfilippo (John B.) & Son, Inc",Consumer Defensive,"79,71","0,008781833999",,,"0,6999999881","711,676547","11,95291479","0,1361867681","0,4132261976","94,25","77,82"
JBT,John Bean Technologies Corp,Industrials,"134,2","0,002977538331",0,0,"0,399585644","4263,282643","36,46948369","0,1097762758","1,204239816","177,45","121,73"
JCI,Johnson Controls International plc,Industrials,"67,7","0,02008862629","0,3076923077","0,06342724238","1,146930068","47579,54362","30,36346115","0,5237123597","0,9948191838","81,77","52,02"
JCS,"Communications Systems, Inc.",Technology,"2,4",0,,,0,"23,329505",0,N/A,"0,2680981057","6,7","1,92"
JCTCF,Jewett-Cameron Trading Co. Ltd.,Basic Materials,"7,5001",0,,,0,"26,196664",0,N/A,,"13,74","7,15"
JEF,Jefferies Financial Group Inc,Financial Services,"37,78","0,02621895259","0,5","0,3685108578","0,9905520287","9137,321418","2,756452841","0,08112629228","1,007171491","43,87","27,33"
JELD,JELD-WEN Holding Inc.,Industrials,"23,78",0,,,0,"2178,81677","12,81837889",0,"1,793662034","31,47","21,9"
JHG,Janus Henderson Group plc,Financial Services,"35,31","0,04243485758","0,05555555556","0,8303003959","1,498374821","6023,339754","9,069928858","0,3861790776","1,362640947","48,03","26,92"
JILL,J.Jill Inc,Consumer Cyclical,"15,45",0,,,0,"154,315079",N/A,0,"1,174734505","24,5","3,95"
JJSF,J&J Snack Foods Corp.,Consumer Defensive,"155,91","0,01577450973","0,1008695652","0,08550263976","2,459403812","2979,388182","45,89322523","0,7254878501","0,4746416489","179,57","134,12"
JKHY,"Jack Henry & Associates, Inc.",Technology,"168,94","0,0116017521","0,06976744186","0,08212947768","1,831926753","12303,06108","35,5523286","0,3939627425","0,6735042176","178,94","143,45"
JLL,Jones Lang Lasalle Inc.,Real Estate,"250,2",0,,,0,"12627,19593","15,97772483",0,"1,178133334","275,77","148,56"
JNCE,Jounce Therapeutics Inc,Healthcare,"8,04",0,,,0,"411,998456",0,N/A,"1,37450153","14,84","5,03"
JNJ,Johnson & Johnson,Healthcare,"167,31","0,02534217919","0,0495049505","0,05789648871","4,151297806","440459,7989","24,63421694","0,620522841","0,3066444137","177,77","148,67"
JNPR,Juniper Networks Inc,Technology,"34,6","0,02427745665",0,"0,148698355","0,7920458961","11167,44427","22,09624906","0,5210828264","1,02425182","36,03","22,65"
JOB,GEE Group Inc,Industrials,"0,6029",0,,,0,"68,791164",0,N/A,"1,33447338","2,17","0,39"
JOE,St. Joe Co.,Real Estate,"48,25","0,006615848226",,,"0,3192146769","2841,082989","45,67363818","0,3011459216","1,487611822","57,16","39,67"
JOUT,Johnson Outdoors Inc,Consumer Cyclical,"83,81","0,0121517938","0,4285714286","0,2722596365","1,018441838","750,029351","10,12595317","0,1393217289","1,100973122","153,25","81,42"
JPM,JPMorgan Chase & Co.,Financial Services,"154,72","0,02585315408","0,1111111111","0,148698355","3,76750411","457238,765","9,471543552","0,2382988052","0,7792647166","171,93","139,57"
JRVR,James River Group Holdings Ltd,Financial Services,"27,43","0,04309182778",0,0,"1,182008836","1022,896217",0,N/A,"0,7278277427","49,57","24,15"
JVA,Coffee Holding Co Inc,Consumer Defensive,"4,1998",0,,,0,"23,974974",0,N/A,"0,8661730585","6,37","4,03"
JWN,"Nordstrom, Inc.",Consumer Cyclical,"22,64",0,,,0,"3606,855557","327,8959597",0,"1,571166282","46,45","18,95"
JYNT,Joint Corp,Healthcare,"56,58",0,,,0,"815,506721",0,N/A,"1,598135908","111,06",36
K,Kellogg Co,Consumer Defensive,"64,59","0,03591887289","0,01754385965","0,02208009382","2,278873218","22033,12185","17,48660464","0,6209463811","0,01328749246","67,81","54,63"
KAI,"Kadant, Inc.",Industrials,"212,86","0,004689548867","0,04166666667","0,03548578846","0,9982173719","2470,040637","32,46081292","0,1526326257","0,9761879164","240,21","128,89"
KALA,Kala Pharmaceuticals Inc,Healthcare,"0,7706",0,,,0,"50,474512",0,N/A,"1,526646003","9,59","0,6801"
KALU,Kaiser Aluminum Corp,Basic Materials,"103,53","0,02800172716","0,06944444444","0,0901948953","2,899018813","1642,262432",N/A,N/A,"1,290692166","138,15","87,24"
KALV,KalVista Pharmaceuticals Inc,Healthcare,"16,48",0,,,0,"403,26232",N/A,0,"1,328082118","40,85","10,79"
KAMN,Kaman Corp.,Industrials,"42,54","0,01866725152",0,0,"0,7941048795","1184,748912","383,7864956","7,160548959","1,052855091","57,81","33,77"
KAR,KAR Auction Services Inc,Consumer Cyclical,"12,78",0,,,0,"1548,353373","2580,588954",0,"1,186083527","19,56","11,76"
KBAL,"Kimball International, Inc.",Consumer Cyclical,"9,35","0,03803700776",0,"0,0844717712","0,3556460226","342,311625",N/A,N/A,"0,7230675802","14,51","8,96"
KBH,KB Home,Consumer Cyclical,"39,4","0,01514677493",0,"0,4309690811","0,5967829323","3475,901411","3,091740311","0,04969050227","1,516499307","51,92","37,53"
KBR,KBR Inc,Industrials,"44,77","0,009789822077","0,1","0,06576275664","0,4382903344","6280,573687",N/A,N/A,"1,007409497","49,99","29,94"
KDMN,Kadmon Holdings Inc,Healthcare,"9,5",0,,,0,0,0,0,,,
KDP,Keurig Dr Pepper Inc,Consumer Defensive,"37,93","0,01871869233","0,25","-0,2021621133","0,7072509123","53783,28326","31,07064313","0,5845048862","0,4977779465","39,35","29,68"
KE,Kimball Electronics Inc,Industrials,"17,92",0,,,0,"449,947743",0,N/A,"1,063305038","30,61","17,01"
KELYA,"Kelly Services, Inc.",Industrials,"21,77","0,002296738665",,,"0,05000000075","857,743205","7,979006561","0,01831501859","0,9610787537","26,84","15,89"
KEQU,Kewaunee Scientific Corporation,Consumer Cyclical,"14,01",0,,,0,"39,086121",0,N/A,,"14,99","11,44"
KEX,Kirby Corp.,Industrials,"65,25",0,,,0,"3922,24275",N/A,0,"0,9072204386","70,6","47,58"
KEY,Keycorp,Financial Services,"26,53","0,02940067848","0,05405405405","0,1806553438","0,7405798586","24700,9763","9,992304329","0,290423474","1,017267244","27,17","17,59"
KEYS,Keysight Technologies Inc,Technology,"169,77",0,,,0,"31075,12149","17,37982186",0,"1,311520485","209,08","129,09"
KFFB,Kentucky First Federal Bancorp,Financial Services,"8,0038","0,0364527077",0,0,"0,2917601819","65,770242",0,N/A,,8,"6,11"
KFRC,Kforce Inc.,Industrials,"72,52","0,01343972863","0,3","0,1672353193","0,9746491204","1553,67856","21,31187842","0,2849851229","0,9613712406","81,19","44,93"
KFY,Korn Ferry,Industrials,"68,99","0,006651823841","0,2","0,03713728934","0,4589093268","3754,038556","14,29217006","0,09346422134","1,326789715","84,54","54,36"
KHC,Kraft Heinz Co,Consumer Defensive,"34,68","0,0461361015",0,"-0,07789208852","1,574297012","42449,79255","18,44841049","0,84187006","0,4198878433","43,56","32,78"
KIDS,OrthoPediatrics corp,Healthcare,"50,88",0,,,0,"1001,235974",N/A,0,"1,15430164","73,91","43,09"
KIM,Kimco Realty Corp.,Real Estate,"23,73","0,03202697008",,,"0,6724074947","14627,83782","15,65291598","0,3328749974","1,042789881","25,62","16,97"
KIN,Kindred Biosciences Inc,Healthcare,"9,25",0,,,0,0,0,N/A,,,
KINS,Kingstone Cos. Inc,Financial Services,"5,14","0,03081247377",0,"-0,08538989615","0,1583761152","53,883298",0,N/A,,"8,81","4,06"
KIRK,Kirkland`s Inc,Consumer Cyclical,"15,5",0,,,0,"199,877956","6,519601931",0,"1,861180785","34,45","13,21"
KKR,KKR & Co. Inc.,Financial Services,"62,5","0,00992",,,"0,4341439835","36563,07675","6,62821503","0,04939066934","1,301453074","83,74","43,39"
KLAC,KLA Corp.,Technology,"387,5","0,01083870968","0,1666666667","0,1422445849","4,923832354","58402,19541","19,55647823","0,2536750311","2,089082411","455,89","270,12"
KLIC,"Kulicke & Soffa Industries, Inc.",Technology,"53,95","0,01260426321",,,"0,5877962422","3361,108091","7,429439374","0,08267176402","2,135299167","74,9","41,83"
KLXE,KLX Energy Services Holdings Inc,Energy,"6,33",0,,,0,"65,495497",0,N/A,"1,148634546","18,97","2,94"
KMB,Kimberly-Clark Corp.,Consumer Defensive,"131,5","0,0352851711","0,06542056075","0,03282471874","4,503523202","44314,61921","12,2146139","0,420497031","0,0172007745","145,79","123,74"
KMI,Kinder Morgan Inc,Energy,"17,01","0,06349206349","0,02857142857","0,166516135","1,055267928","38569,91232","10,89545546","0,6764537999","0,6394701875","18,41","13,74"
KMPH,KemPharm Inc,Healthcare,"6,17",0,,,0,"215,984799",0,N/A,"1,263215073","18,15",6
KMPR,Kemper Corporation,Financial Services,"50,45","0,02437917777",0,"0,05251935381","1,229929518","3213,087348",N/A,N/A,"0,6817101705","82,34","49,52"
KMT,Kennametal Inc.,Industrials,"33,97","0,02334926725",0,0,"0,7931746086","2822,591419","22,70059047","0,5395745636","1,353565384","42,12","31,43"
KMX,Carmax Inc,Consumer Cyclical,"113,32",0,,,0,"18321,56242","15,25010064",0,"1,15375819","155,98","102,47"
KN,Knowles Corp,Technology,"21,82",0,,,0,"2003,359704","6,660105398",0,"0,8530065113","23,81","18,2"
KNL,Knoll Inc,Industrials,"24,81","0,009631375488",,,"0,2389544259","1226,625305",N/A,N/A,"0,872901923","27,24","10,75"
KNSA,Kiniksa Pharmaceuticals Ltd,Healthcare,"11,37",0,,,0,"385,303797",0,N/A,"1,092329899","24,7","9,96"
KNSL,Kinsale Capital Group Inc,Financial Services,"194,06","0,002266269195",,,"0,4397922","4428,225061","31,07090276","0,07116378642","1,439939432","245,17","152,92"
KNX,Knight-Swift Transportation Holdings Inc,Industrials,"54,76","0,006921072416",,,"0,3789979255","9087,813479","14,39993516","0,1007973206","0,6663172471","62,29","41,93"
KO,Coca-Cola Co,Consumer Defensive,"60,91","0,02758167789","0,0243902439","0,02567439351","1,660966751","263095,8866","29,85315858","0,8182102223","0,4165149089","62,33","47,47"
KOD,Kodiak Sciences Inc,Healthcare,"56,24",0,,,0,"2908,580165",0,N/A,"2,042245638","141,2","49,34"
KODK,Eastman Kodak Co.,Industrials,"4,8",0,,,0,"377,53056",0,N/A,"1,699449739","11,26","3,46"
KOOL,Manycore Tech Inc,N/A,"5,14",0,,,0,0,0,N/A,,,
KOP,Koppers Holdings Inc,Basic Materials,"30,21",0,,,0,"644,662247","7,900272633",0,"1,137676655","39,44","27,91"
KOPN,Kopin Corp.,Technology,"2,91",0,,,0,"268,273499",N/A,0,"2,859450103","12,88","2,58"
KOS,Kosmos Energy Ltd,Energy,"4,2",0,,,0,"1897,93406",N/A,0,"1,687756817","5,09","1,8"
KPTI,Karyopharm Therapeutics Inc,Healthcare,"11,71",0,,,0,"884,661202",0,N/A,"1,171913138","15,4","4,42"
KR,Kroger Co.,Consumer Defensive,"46,41","0,01809954751","0,1666666667","0,1184269147","0,8044771007","34123,21073","33,6853018","0,6048700005","0,2096229466","49,92","31,39"
KRA,Kraton Corp,Basic Materials,"46,31",0,,,0,"1488,780178","14,63965955",0,"0,8632266724","46,74","30,48"
KRC,Kilroy Realty Corp.,Real Estate,"69,78","0,0298079679","0,04","0,06756521663","2,017183643","8144,448062","6,498630816","0,188170116","0,7464219428","72,4","55,66"
KREF,KKR Real Estate Finance Trust Inc,Real Estate,"20,86","0,08245445829",,,"1,669452369","1280,19347","5,094891828","0,3768515505","0,5625436725","22,93","16,79"
KRG,Kite Realty Group Trust,Real Estate,"21,66","0,03693444137","0,2666666667","-0,08881692467","0,7124312715","4743,928494","448,301691","5,685804242","0,9543467977","22,87","17,32"
KRNY,Kearny Financial Corp.,Financial Services,"13,4","0,037483382","0,2222222222","-0,01725173034","0,5022773188","974,890736","13,2836999","0,5219007885","0,6333365742","13,77","10,28"
KRO,"Kronos Worldwide, Inc.",Basic Materials,"14,4","0,04904956228",0,"0,03713728934","0,7063136969","1663,918805","18,18490497","0,8921481583","0,9253523627","17,73","11,9"
KRYS,Krystal Biotech Inc,Healthcare,"67,34",0,,,0,"1497,61022",0,N/A,"2,595273865","102,99","38,86"
KSS,Kohl`s Corp.,Consumer Cyclical,"59,72","0,01674480911",,,"0,9951840669","8310,519522","8,462850837","0,1545316874","1,449026988","64,38","43,46"
KSU,Kansas City Southern,Industrials,"293,59","0,007357198815","0,2272727273","0,1035092146","2,054138717","26710,94738","277,6605757","1,956322587","0,9391559309","314,21",189
KTB,Kontoor Brands Inc,Consumer Cyclical,"48,64","0,03782894737",,,"1,641341382","2787,921887",0,N/A,"1,35742443","67,62","40,15"
KTCC,Key Tronic Corp.,Technology,"5,94",0,,,0,"63,925514","26,15610218",0,"0,4075398815","8,9","5,93"
KTOS,Kratos Defense & Security Solutions Inc,Industrials,"17,08",0,,,0,"2117,686773","26,90834527",0,"1,171918261","33,35","15,71"
KURA,Kura Oncology Inc,Healthcare,"14,3",0,,,0,"951,747583",0,N/A,"1,238684748","34,94","11,49"
KVHI,"KVH Industries, Inc.",Technology,"8,72",0,,,0,"164,799995",N/A,0,"1,029179444","15,24","8,23"
KW,Kennedy-Wilson Holdings Inc,Real Estate,"22,44","0,0395066482","0,09090909091","0,07140202794","0,8865291857","3125,53839","7,012650641","0,2779088356","0,7217278056","24,81","16,71"
KWR,Quaker Houghton,Basic Materials,"208,64","0,007743628128","0,05063291139","0,03763783845","1,615630573","3733,504307","24,69738908","0,1907474112","1,022337261","299,88","194,54"
KZR,Kezar Life Sciences Inc,Healthcare,"15,23",0,,,0,"748,501165",0,N/A,"1,20208768","17,28","4,61"
L,Loews Corp.,Financial Services,"61,45","0,004061613219",0,0,"0,2495861323","15252,04012","4,832712333","0,02057593836","0,8495727005","63,19","47,06"
LAD,"Lithia Motors, Inc.",Consumer Cyclical,"320,24","0,004371721209",,,"1,358016908","9696,726615","10,13665755","0,03996518269","1,214671198","416,76","274,03"
LADR,Ladder Capital Corp,Real Estate,"11,73","0,06820119352",0,"-0,07789208852","0,7799691167","1501,662612","84,85407764","5,408939783","0,9459178596","12,41","9,55"
LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,"19,15",0,,,0,"148,899025","8,337011473",0,"0,7138168635","37,14","18,58"
LAMR,Lamar Advertising Co,Real Estate,"112,5","0,03555555556","-0,3333333333","-0,09639550556","3,470269491","9767,181938","26,17726326","0,9404524366","0,9281252564","124,32","81,64"
LANC,Lancaster Colony Corp.,Consumer Defensive,"158,94","0,02013338367","0,06666666667","0,07781806771","3,02877786","4376,4129","34,91326675","0,664205671","0,4738774539","199,38","145,01"
LAND,Gladstone Land Corp,Real Estate,"30,22","0,01786896095","0,0044345898","-0,1837228532","0,49191176","1033,826593",0,N/A,"0,8449909986","35,03","17,22"
LARK,Landmark Bancorp Inc,Financial Services,27,"0,02863304858","0,05","0,009805797673","0,7730923118","128,51703",0,N/A,,"29,77","21,62"
LASR,nLIGHT Inc,Technology,"19,7",0,,,0,"865,23647",0,N/A,"1,689545172","46,45","18,18"
LAUR,Laureate Education Inc,Consumer Defensive,"12,45",0,,,0,0,0,0,,"13,13","9,17"
LAWS,"Lawson Products, Inc.",Industrials,"43,74",0,,,0,"397,086898","38,14475483",0,"0,6856825772","62,1","42,61"
LAZ,Lazard Ltd.,Financial Services,"37,91","0,0495911369",0,"0,02769158456","1,850131677","4274,96251","8,525814018","0,4224044925","1,093211654","51,88","37,12"
LB,L Brands Inc,Consumer Cyclical,"79,92","0,001876876951",,,"0,150000006","21957,90811","15,48512561","0,02988047927","1,323418426",82,"24,53"
LBAI,"Lakeland Bancorp, Inc.",Financial Services,"18,68","0,02858984341",,,"0,5340582748","945,326898","10,42107414","0,2983565781","0,7457044234","20,54","14,43"
LBC,Luther Burbank Corp,Financial Services,"13,36","0,03089524186",,,"0,4127604312","690,554205",0,N/A,"0,5601349836","15,1","9,77"
LBRDA,Liberty Broadband Corp,Communication Services,"150,42",0,,,0,"26593,97159",0,N/A,"0,6461632619","188,76","135,1"
LBRDK,Liberty Broadband Corp,Communication Services,"153,21",0,,,0,"26593,97159","43,62299155",0,"0,6442927168","194,05","136,56"
LBRT,Liberty Oilfield Services Inc,Energy,"11,87",0,,,0,"2116,546763",N/A,0,"1,37702569","17,78","8,5"
LBTYA,Liberty Global plc,Communication Services,"28,47",0,,,0,"15468,73838","1,31534654",0,"0,8171676268","30,58","23,19"
LBTYK,Liberty Global plc,Communication Services,"28,52",0,,,0,"15468,73838",0,N/A,"0,8303991746","30,49","23,1"
LC,LendingClub Corp,Financial Services,"18,39",0,,,0,"1858,197762","50,00532191",0,"2,564156832","49,21","9,5"
LCI,"Lannett Co., Inc.",Healthcare,"0,925",0,,,0,"39,728888",N/A,0,"1,012669536","7,28","0,7827"
LCII,LCI Industries,Consumer Cyclical,"129,43","0,02642488875","0,2","0,1247461131","3,420173351","3271,021875","12,8728188","0,3413346658","1,266488795","162,6","113,48"
LCNB,LCNB Corp,Financial Services,"19,39","0,03910440102","0,05263157895","0,04563955259","0,7582343358","275,497425",0,N/A,"0,621297553","20,48","15,52"
LCTX,Lineage Cell Therapeutics Inc,Healthcare,"1,57",0,,,0,"264,63606",N/A,0,"2,032417299","3,13","1,41"
LCUT,"Lifetime Brands, Inc.",Consumer Cyclical,"13,8","0,01226994558",0,0,"0,169325249","303,851063","8,291068091","0,09960308766","0,8550012312","19,83","12,56"
LDL,"Lydall, Inc.",Industrials,"62,09",0,,,0,"1119,929872",N/A,0,,"62,12","16,75"
LDOS,Leidos Holdings Inc,Technology,"84,5","0,01647655473","0,05882352941","0,02383625554","1,392268875","11858,67558","15,28179843","0,2573509935","0,4726387387",108,"81,07"
LE,"Lands` End, Inc.",Consumer Cyclical,"18,19",0,,,0,"599,967118",0,N/A,"1,522997732","44,4","16,6"
LEA,Lear Corp.,Consumer Cyclical,"175,17","0,01007037896",,,"1,764028282","10458,17731","13,98525985","0,1424901682","1,248639407","203,17","144,18"
LEAF,Leaf Group Ltd,Communication Services,"8,49",0,,,0,"305,912487",N/A,0,"0,4975602515","9,5","2,48"
